region,age,edu_level,sex,year,people
20 Dalarnas län,25-34 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2016,1220
20 Dalarnas län,25-34 år,"gymnasial utbildning, högst 2 år",män,2016,1636
20 Dalarnas län,25-34 år,"gymnasial utbildning, högst 2 år",kvinnor,2016,1196
20 Dalarnas län,25-34 år,"gymnasial utbildning, 3 år",män,2016,8277
20 Dalarnas län,25-34 år,"gymnasial utbildning, 3 år",kvinnor,2016,5827
20 Dalarnas län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",män,2016,2294
20 Dalarnas län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2016,2371
20 Dalarnas län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",män,2016,2258
20 Dalarnas län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2016,3972
20 Dalarnas län,25-34 år,forskarutbildning,män,2016,31
20 Dalarnas län,25-34 år,forskarutbildning,kvinnor,2016,21
20 Dalarnas län,25-34 år,uppgift om utbildningsnivå saknas,män,2016,548
20 Dalarnas län,25-34 år,uppgift om utbildningsnivå saknas,kvinnor,2016,455
20 Dalarnas län,35-44 år,förgymnasial utbildning kortare än 9 år,män,2016,504
20 Dalarnas län,35-44 år,förgymnasial utbildning kortare än 9 år,kvinnor,2016,590
20 Dalarnas län,35-44 år,"förgymnasial utbildning, 9 (10) år",män,2016,1488
20 Dalarnas län,35-44 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2016,946
20 Dalarnas län,35-44 år,"gymnasial utbildning, högst 2 år",män,2016,2939
20 Dalarnas län,35-44 år,"gymnasial utbildning, högst 2 år",kvinnor,2016,1971
20 Dalarnas län,35-44 år,"gymnasial utbildning, 3 år",män,2016,5939
20 Dalarnas län,35-44 år,"gymnasial utbildning, 3 år",kvinnor,2016,4369
20 Dalarnas län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",män,2016,1805
20 Dalarnas län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2016,1848
20 Dalarnas län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",män,2016,2924
20 Dalarnas län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2016,5345
20 Dalarnas län,35-44 år,forskarutbildning,män,2016,113
20 Dalarnas län,35-44 år,forskarutbildning,kvinnor,2016,70
20 Dalarnas län,35-44 år,uppgift om utbildningsnivå saknas,män,2016,268
20 Dalarnas län,35-44 år,uppgift om utbildningsnivå saknas,kvinnor,2016,264
20 Dalarnas län,45-54 år,förgymnasial utbildning kortare än 9 år,män,2016,336
20 Dalarnas län,45-54 år,förgymnasial utbildning kortare än 9 år,kvinnor,2016,407
20 Dalarnas län,45-54 år,"förgymnasial utbildning, 9 (10) år",män,2016,2051
20 Dalarnas län,45-54 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2016,1263
20 Dalarnas län,45-54 år,"gymnasial utbildning, högst 2 år",män,2016,9346
20 Dalarnas län,45-54 år,"gymnasial utbildning, högst 2 år",kvinnor,2016,5838
20 Dalarnas län,45-54 år,"gymnasial utbildning, 3 år",män,2016,2105
20 Dalarnas län,45-54 år,"gymnasial utbildning, 3 år",kvinnor,2016,3755
20 Dalarnas län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",män,2016,2533
20 Dalarnas län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2016,2734
20 Dalarnas län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",män,2016,2056
20 Dalarnas län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2016,3899
20 Dalarnas län,45-54 år,forskarutbildning,män,2016,127
20 Dalarnas län,45-54 år,forskarutbildning,kvinnor,2016,87
20 Dalarnas län,45-54 år,uppgift om utbildningsnivå saknas,män,2016,135
20 Dalarnas län,45-54 år,uppgift om utbildningsnivå saknas,kvinnor,2016,124
20 Dalarnas län,55-64 år,förgymnasial utbildning kortare än 9 år,män,2016,696
20 Dalarnas län,55-64 år,förgymnasial utbildning kortare än 9 år,kvinnor,2016,474
20 Dalarnas län,55-64 år,"förgymnasial utbildning, 9 (10) år",män,2016,3343
20 Dalarnas län,55-64 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2016,2083
20 Dalarnas län,55-64 år,"gymnasial utbildning, högst 2 år",män,2016,7745
20 Dalarnas län,55-64 år,"gymnasial utbildning, högst 2 år",kvinnor,2016,7072
20 Dalarnas län,55-64 år,"gymnasial utbildning, 3 år",män,2016,2087
20 Dalarnas län,55-64 år,"gymnasial utbildning, 3 år",kvinnor,2016,2359
20 Dalarnas län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",män,2016,2385
20 Dalarnas län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2016,2879
20 Dalarnas län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",män,2016,1817
20 Dalarnas län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2016,3002
20 Dalarnas län,55-64 år,forskarutbildning,män,2016,114
20 Dalarnas län,55-64 år,forskarutbildning,kvinnor,2016,73
20 Dalarnas län,55-64 år,uppgift om utbildningsnivå saknas,män,2016,101
20 Dalarnas län,55-64 år,uppgift om utbildningsnivå saknas,kvinnor,2016,82
20 Dalarnas län,65-74 år,förgymnasial utbildning kortare än 9 år,män,2016,4300
20 Dalarnas län,65-74 år,förgymnasial utbildning kortare än 9 år,kvinnor,2016,2915
20 Dalarnas län,65-74 år,"förgymnasial utbildning, 9 (10) år",män,2016,1655
20 Dalarnas län,65-74 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2016,1701
20 Dalarnas län,65-74 år,"gymnasial utbildning, högst 2 år",män,2016,5695
20 Dalarnas län,65-74 år,"gymnasial utbildning, högst 2 år",kvinnor,2016,7835
20 Dalarnas län,65-74 år,"gymnasial utbildning, 3 år",män,2016,3329
20 Dalarnas län,65-74 år,"gymnasial utbildning, 3 år",kvinnor,2016,1579
20 Dalarnas län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",män,2016,2004
20 Dalarnas län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2016,2296
20 Dalarnas län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",män,2016,2109
20 Dalarnas län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2016,2445
20 Dalarnas län,65-74 år,forskarutbildning,män,2016,128
20 Dalarnas län,65-74 år,forskarutbildning,kvinnor,2016,38
20 Dalarnas län,65-74 år,uppgift om utbildningsnivå saknas,män,2016,112
20 Dalarnas län,65-74 år,uppgift om utbildningsnivå saknas,kvinnor,2016,114
21 Gävleborgs län,16-24 år,förgymnasial utbildning kortare än 9 år,män,2016,362
21 Gävleborgs län,16-24 år,förgymnasial utbildning kortare än 9 år,kvinnor,2016,268
21 Gävleborgs län,16-24 år,"förgymnasial utbildning, 9 (10) år",män,2016,6102
21 Gävleborgs län,16-24 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2016,5304
21 Gävleborgs län,16-24 år,"gymnasial utbildning, högst 2 år",män,2016,653
21 Gävleborgs län,16-24 år,"gymnasial utbildning, högst 2 år",kvinnor,2016,440
21 Gävleborgs län,16-24 år,"gymnasial utbildning, 3 år",män,2016,6221
21 Gävleborgs län,16-24 år,"gymnasial utbildning, 3 år",kvinnor,2016,5460
21 Gävleborgs län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",män,2016,1031
21 Gävleborgs län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2016,1234
21 Gävleborgs län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",män,2016,153
21 Gävleborgs län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2016,400
21 Gävleborgs län,16-24 år,forskarutbildning,män,2016,0
21 Gävleborgs län,16-24 år,forskarutbildning,kvinnor,2016,0
21 Gävleborgs län,16-24 år,uppgift om utbildningsnivå saknas,män,2016,1075
21 Gävleborgs län,16-24 år,uppgift om utbildningsnivå saknas,kvinnor,2016,765
21 Gävleborgs län,25-34 år,förgymnasial utbildning kortare än 9 år,män,2016,727
21 Gävleborgs län,25-34 år,förgymnasial utbildning kortare än 9 år,kvinnor,2016,680
21 Gävleborgs län,25-34 år,"förgymnasial utbildning, 9 (10) år",män,2016,1892
21 Gävleborgs län,25-34 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2016,1298
21 Gävleborgs län,25-34 år,"gymnasial utbildning, högst 2 år",män,2016,1799
21 Gävleborgs län,25-34 år,"gymnasial utbildning, högst 2 år",kvinnor,2016,1315
21 Gävleborgs län,25-34 år,"gymnasial utbildning, 3 år",män,2016,8139
21 Gävleborgs län,25-34 år,"gymnasial utbildning, 3 år",kvinnor,2016,5545
21 Gävleborgs län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",män,2016,2360
21 Gävleborgs län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2016,2469
21 Gävleborgs län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",män,2016,2091
21 Gävleborgs län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2016,4257
21 Gävleborgs län,25-34 år,forskarutbildning,män,2016,28
21 Gävleborgs län,25-34 år,forskarutbildning,kvinnor,2016,22
21 Gävleborgs län,25-34 år,uppgift om utbildningsnivå saknas,män,2016,442
21 Gävleborgs län,25-34 år,uppgift om utbildningsnivå saknas,kvinnor,2016,353
21 Gävleborgs län,35-44 år,förgymnasial utbildning kortare än 9 år,män,2016,508
21 Gävleborgs län,35-44 år,förgymnasial utbildning kortare än 9 år,kvinnor,2016,673
21 Gävleborgs län,35-44 år,"förgymnasial utbildning, 9 (10) år",män,2016,1569
21 Gävleborgs län,35-44 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2016,992
21 Gävleborgs län,35-44 år,"gymnasial utbildning, högst 2 år",män,2016,2956
21 Gävleborgs län,35-44 år,"gymnasial utbildning, högst 2 år",kvinnor,2016,2092
21 Gävleborgs län,35-44 år,"gymnasial utbildning, 3 år",män,2016,6064
21 Gävleborgs län,35-44 år,"gymnasial utbildning, 3 år",kvinnor,2016,4287
21 Gävleborgs län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",män,2016,1878
21 Gävleborgs län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2016,1929
21 Gävleborgs län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",män,2016,2796
21 Gävleborgs län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2016,5370
21 Gävleborgs län,35-44 år,forskarutbildning,män,2016,131
21 Gävleborgs län,35-44 år,forskarutbildning,kvinnor,2016,78
21 Gävleborgs län,35-44 år,uppgift om utbildningsnivå saknas,män,2016,229
21 Gävleborgs län,35-44 år,uppgift om utbildningsnivå saknas,kvinnor,2016,189
21 Gävleborgs län,45-54 år,förgymnasial utbildning kortare än 9 år,män,2016,419
21 Gävleborgs län,45-54 år,förgymnasial utbildning kortare än 9 år,kvinnor,2016,593
21 Gävleborgs län,45-54 år,"förgymnasial utbildning, 9 (10) år",män,2016,2173
21 Gävleborgs län,45-54 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2016,1262
21 Gävleborgs län,45-54 år,"gymnasial utbildning, högst 2 år",män,2016,9575
21 Gävleborgs län,45-54 år,"gymnasial utbildning, högst 2 år",kvinnor,2016,6111
21 Gävleborgs län,45-54 år,"gymnasial utbildning, 3 år",män,2016,2360
21 Gävleborgs län,45-54 år,"gymnasial utbildning, 3 år",kvinnor,2016,3687
21 Gävleborgs län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",män,2016,2569
21 Gävleborgs län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2016,2799
21 Gävleborgs län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",män,2016,1997
21 Gävleborgs län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2016,3988
21 Gävleborgs län,45-54 år,forskarutbildning,män,2016,127
21 Gävleborgs län,45-54 år,forskarutbildning,kvinnor,2016,75
21 Gävleborgs län,45-54 år,uppgift om utbildningsnivå saknas,män,2016,105
21 Gävleborgs län,45-54 år,uppgift om utbildningsnivå saknas,kvinnor,2016,100
21 Gävleborgs län,55-64 år,förgymnasial utbildning kortare än 9 år,män,2016,552
21 Gävleborgs län,55-64 år,förgymnasial utbildning kortare än 9 år,kvinnor,2016,503
21 Gävleborgs län,55-64 år,"förgymnasial utbildning, 9 (10) år",män,2016,3801
21 Gävleborgs län,55-64 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2016,2317
21 Gävleborgs län,55-64 år,"gymnasial utbildning, högst 2 år",män,2016,7649
21 Gävleborgs län,55-64 år,"gymnasial utbildning, högst 2 år",kvinnor,2016,6759
21 Gävleborgs län,55-64 år,"gymnasial utbildning, 3 år",män,2016,1961
21 Gävleborgs län,55-64 år,"gymnasial utbildning, 3 år",kvinnor,2016,2287
21 Gävleborgs län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",män,2016,2205
21 Gävleborgs län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2016,2871
21 Gävleborgs län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",män,2016,1688
21 Gävleborgs län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2016,2871
21 Gävleborgs län,55-64 år,forskarutbildning,män,2016,81
21 Gävleborgs län,55-64 år,forskarutbildning,kvinnor,2016,49
21 Gävleborgs län,55-64 år,uppgift om utbildningsnivå saknas,män,2016,71
21 Gävleborgs län,55-64 år,uppgift om utbildningsnivå saknas,kvinnor,2016,88
21 Gävleborgs län,65-74 år,förgymnasial utbildning kortare än 9 år,män,2016,4323
21 Gävleborgs län,65-74 år,förgymnasial utbildning kortare än 9 år,kvinnor,2016,3131
21 Gävleborgs län,65-74 år,"förgymnasial utbildning, 9 (10) år",män,2016,2342
21 Gävleborgs län,65-74 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2016,2242
21 Gävleborgs län,65-74 år,"gymnasial utbildning, högst 2 år",män,2016,5491
21 Gävleborgs län,65-74 år,"gymnasial utbildning, högst 2 år",kvinnor,2016,7398
21 Gävleborgs län,65-74 år,"gymnasial utbildning, 3 år",män,2016,2896
21 Gävleborgs län,65-74 år,"gymnasial utbildning, 3 år",kvinnor,2016,1360
21 Gävleborgs län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",män,2016,1828
21 Gävleborgs län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2016,2200
21 Gävleborgs län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",män,2016,1787
21 Gävleborgs län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2016,2449
21 Gävleborgs län,65-74 år,forskarutbildning,män,2016,85
21 Gävleborgs län,65-74 år,forskarutbildning,kvinnor,2016,35
21 Gävleborgs län,65-74 år,uppgift om utbildningsnivå saknas,män,2016,107
21 Gävleborgs län,65-74 år,uppgift om utbildningsnivå saknas,kvinnor,2016,102
22 Västernorrlands län,16-24 år,förgymnasial utbildning kortare än 9 år,män,2016,182
22 Västernorrlands län,16-24 år,förgymnasial utbildning kortare än 9 år,kvinnor,2016,131
22 Västernorrlands län,16-24 år,"förgymnasial utbildning, 9 (10) år",män,2016,5027
22 Västernorrlands län,16-24 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2016,4421
22 Västernorrlands län,16-24 år,"gymnasial utbildning, högst 2 år",män,2016,532
22 Västernorrlands län,16-24 år,"gymnasial utbildning, högst 2 år",kvinnor,2016,368
22 Västernorrlands län,16-24 år,"gymnasial utbildning, 3 år",män,2016,5383
22 Västernorrlands län,16-24 år,"gymnasial utbildning, 3 år",kvinnor,2016,4553
22 Västernorrlands län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",män,2016,809
22 Västernorrlands län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2016,1028
22 Västernorrlands län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",män,2016,166
22 Västernorrlands län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2016,357
22 Västernorrlands län,16-24 år,forskarutbildning,män,2016,0
22 Västernorrlands län,16-24 år,forskarutbildning,kvinnor,2016,0
22 Västernorrlands län,16-24 år,uppgift om utbildningsnivå saknas,män,2016,863
22 Västernorrlands län,16-24 år,uppgift om utbildningsnivå saknas,kvinnor,2016,568
22 Västernorrlands län,25-34 år,förgymnasial utbildning kortare än 9 år,män,2016,522
22 Västernorrlands län,25-34 år,förgymnasial utbildning kortare än 9 år,kvinnor,2016,456
22 Västernorrlands län,25-34 år,"förgymnasial utbildning, 9 (10) år",män,2016,1544
22 Västernorrlands län,25-34 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2016,911
22 Västernorrlands län,25-34 år,"gymnasial utbildning, högst 2 år",män,2016,1559
22 Västernorrlands län,25-34 år,"gymnasial utbildning, högst 2 år",kvinnor,2016,1097
22 Västernorrlands län,25-34 år,"gymnasial utbildning, 3 år",män,2016,6769
22 Västernorrlands län,25-34 år,"gymnasial utbildning, 3 år",kvinnor,2016,4683
22 Västernorrlands län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",män,2016,2043
22 Västernorrlands län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2016,2029
22 Västernorrlands län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",män,2016,1988
22 Västernorrlands län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2016,3811
22 Västernorrlands län,25-34 år,forskarutbildning,män,2016,19
22 Västernorrlands län,25-34 år,forskarutbildning,kvinnor,2016,12
22 Västernorrlands län,25-34 år,uppgift om utbildningsnivå saknas,män,2016,443
22 Västernorrlands län,25-34 år,uppgift om utbildningsnivå saknas,kvinnor,2016,281
22 Västernorrlands län,35-44 år,förgymnasial utbildning kortare än 9 år,män,2016,350
22 Västernorrlands län,35-44 år,förgymnasial utbildning kortare än 9 år,kvinnor,2016,398
22 Västernorrlands län,35-44 år,"förgymnasial utbildning, 9 (10) år",män,2016,1218
22 Västernorrlands län,35-44 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2016,820
22 Västernorrlands län,35-44 år,"gymnasial utbildning, högst 2 år",män,2016,2792
22 Västernorrlands län,35-44 år,"gymnasial utbildning, högst 2 år",kvinnor,2016,1854
22 Västernorrlands län,35-44 år,"gymnasial utbildning, 3 år",män,2016,4793
22 Västernorrlands län,35-44 år,"gymnasial utbildning, 3 år",kvinnor,2016,3560
22 Västernorrlands län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",män,2016,1964
22 Västernorrlands län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2016,1779
22 Västernorrlands län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",män,2016,2877
22 Västernorrlands län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2016,5277
22 Västernorrlands län,35-44 år,forskarutbildning,män,2016,97
22 Västernorrlands län,35-44 år,forskarutbildning,kvinnor,2016,91
22 Västernorrlands län,35-44 år,uppgift om utbildningsnivå saknas,män,2016,244
22 Västernorrlands län,35-44 år,uppgift om utbildningsnivå saknas,kvinnor,2016,178
22 Västernorrlands län,45-54 år,förgymnasial utbildning kortare än 9 år,män,2016,250
22 Västernorrlands län,45-54 år,förgymnasial utbildning kortare än 9 år,kvinnor,2016,306
22 Västernorrlands län,45-54 år,"förgymnasial utbildning, 9 (10) år",män,2016,1374
22 Västernorrlands län,45-54 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2016,915
22 Västernorrlands län,45-54 år,"gymnasial utbildning, högst 2 år",män,2016,8173
22 Västernorrlands län,45-54 år,"gymnasial utbildning, högst 2 år",kvinnor,2016,5115
22 Västernorrlands län,45-54 år,"gymnasial utbildning, 3 år",män,2016,1910
22 Västernorrlands län,45-54 år,"gymnasial utbildning, 3 år",kvinnor,2016,3104
22 Västernorrlands län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",män,2016,2732
22 Västernorrlands län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2016,2648
22 Västernorrlands län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",män,2016,1993
22 Västernorrlands län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2016,3701
22 Västernorrlands län,45-54 år,forskarutbildning,män,2016,122
22 Västernorrlands län,45-54 år,forskarutbildning,kvinnor,2016,83
22 Västernorrlands län,45-54 år,uppgift om utbildningsnivå saknas,män,2016,120
22 Västernorrlands län,45-54 år,uppgift om utbildningsnivå saknas,kvinnor,2016,85
22 Västernorrlands län,55-64 år,förgymnasial utbildning kortare än 9 år,män,2016,324
22 Västernorrlands län,55-64 år,förgymnasial utbildning kortare än 9 år,kvinnor,2016,262
22 Västernorrlands län,55-64 år,"förgymnasial utbildning, 9 (10) år",män,2016,2780
22 Västernorrlands län,55-64 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2016,1606
22 Västernorrlands län,55-64 år,"gymnasial utbildning, högst 2 år",män,2016,6946
22 Västernorrlands län,55-64 år,"gymnasial utbildning, högst 2 år",kvinnor,2016,6160
22 Västernorrlands län,55-64 år,"gymnasial utbildning, 3 år",män,2016,1718
22 Västernorrlands län,55-64 år,"gymnasial utbildning, 3 år",kvinnor,2016,1991
22 Västernorrlands län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",män,2016,2197
22 Västernorrlands län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2016,2545
22 Västernorrlands län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",män,2016,1600
22 Västernorrlands län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2016,2611
22 Västernorrlands län,55-64 år,forskarutbildning,män,2016,85
22 Västernorrlands län,55-64 år,forskarutbildning,kvinnor,2016,43
22 Västernorrlands län,55-64 år,uppgift om utbildningsnivå saknas,män,2016,58
22 Västernorrlands län,55-64 år,uppgift om utbildningsnivå saknas,kvinnor,2016,45
22 Västernorrlands län,65-74 år,förgymnasial utbildning kortare än 9 år,män,2016,2854
22 Västernorrlands län,65-74 år,förgymnasial utbildning kortare än 9 år,kvinnor,2016,2041
22 Västernorrlands län,65-74 år,"förgymnasial utbildning, 9 (10) år",män,2016,2191
22 Västernorrlands län,65-74 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2016,1845
22 Västernorrlands län,65-74 år,"gymnasial utbildning, högst 2 år",män,2016,4939
22 Västernorrlands län,65-74 år,"gymnasial utbildning, högst 2 år",kvinnor,2016,6720
22 Västernorrlands län,65-74 år,"gymnasial utbildning, 3 år",män,2016,2413
22 Västernorrlands län,65-74 år,"gymnasial utbildning, 3 år",kvinnor,2016,1191
22 Västernorrlands län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",män,2016,1796
22 Västernorrlands län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2016,1886
22 Västernorrlands län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",män,2016,1835
22 Västernorrlands län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2016,2264
22 Västernorrlands län,65-74 år,forskarutbildning,män,2016,84
22 Västernorrlands län,65-74 år,forskarutbildning,kvinnor,2016,30
22 Västernorrlands län,65-74 år,uppgift om utbildningsnivå saknas,män,2016,87
22 Västernorrlands län,65-74 år,uppgift om utbildningsnivå saknas,kvinnor,2016,71
23 Jämtlands län,16-24 år,förgymnasial utbildning kortare än 9 år,män,2016,138
23 Jämtlands län,16-24 år,förgymnasial utbildning kortare än 9 år,kvinnor,2016,93
23 Jämtlands län,16-24 år,"förgymnasial utbildning, 9 (10) år",män,2016,2393
23 Jämtlands län,16-24 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2016,2069
23 Jämtlands län,16-24 år,"gymnasial utbildning, högst 2 år",män,2016,239
23 Jämtlands län,16-24 år,"gymnasial utbildning, högst 2 år",kvinnor,2016,174
23 Jämtlands län,16-24 år,"gymnasial utbildning, 3 år",män,2016,3298
23 Jämtlands län,16-24 år,"gymnasial utbildning, 3 år",kvinnor,2016,2805
23 Jämtlands län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",män,2016,390
23 Jämtlands län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2016,595
23 Jämtlands län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",män,2016,58
23 Jämtlands län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2016,153
23 Jämtlands län,16-24 år,forskarutbildning,män,2016,0
23 Jämtlands län,16-24 år,forskarutbildning,kvinnor,2016,0
23 Jämtlands län,16-24 år,uppgift om utbildningsnivå saknas,män,2016,417
23 Jämtlands län,16-24 år,uppgift om utbildningsnivå saknas,kvinnor,2016,303
23 Jämtlands län,25-34 år,förgymnasial utbildning kortare än 9 år,män,2016,268
23 Jämtlands län,25-34 år,förgymnasial utbildning kortare än 9 år,kvinnor,2016,200
23 Jämtlands län,25-34 år,"förgymnasial utbildning, 9 (10) år",män,2016,649
23 Jämtlands län,25-34 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2016,410
23 Jämtlands län,25-34 år,"gymnasial utbildning, högst 2 år",män,2016,707
23 Jämtlands län,25-34 år,"gymnasial utbildning, högst 2 år",kvinnor,2016,524
23 Jämtlands län,25-34 år,"gymnasial utbildning, 3 år",män,2016,4180
23 Jämtlands län,25-34 år,"gymnasial utbildning, 3 år",kvinnor,2016,2858
23 Jämtlands län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",män,2016,1114
23 Jämtlands län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2016,1182
23 Jämtlands län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",män,2016,988
23 Jämtlands län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2016,2149
23 Jämtlands län,25-34 år,forskarutbildning,män,2016,13
23 Jämtlands län,25-34 år,forskarutbildning,kvinnor,2016,8
23 Jämtlands län,25-34 år,uppgift om utbildningsnivå saknas,män,2016,237
23 Jämtlands län,25-34 år,uppgift om utbildningsnivå saknas,kvinnor,2016,153
23 Jämtlands län,35-44 år,förgymnasial utbildning kortare än 9 år,män,2016,138
23 Jämtlands län,35-44 år,förgymnasial utbildning kortare än 9 år,kvinnor,2016,199
23 Jämtlands län,35-44 år,"förgymnasial utbildning, 9 (10) år",män,2016,600
23 Jämtlands län,35-44 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2016,302
23 Jämtlands län,35-44 år,"gymnasial utbildning, högst 2 år",män,2016,1174
23 Jämtlands län,35-44 år,"gymnasial utbildning, högst 2 år",kvinnor,2016,794
23 Jämtlands län,35-44 år,"gymnasial utbildning, 3 år",män,2016,2847
23 Jämtlands län,35-44 år,"gymnasial utbildning, 3 år",kvinnor,2016,1845
23 Jämtlands län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",män,2016,1030
23 Jämtlands län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2016,946
23 Jämtlands län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",män,2016,1567
23 Jämtlands län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2016,2886
23 Jämtlands län,35-44 år,forskarutbildning,män,2016,47
23 Jämtlands län,35-44 år,forskarutbildning,kvinnor,2016,51
23 Jämtlands län,35-44 år,uppgift om utbildningsnivå saknas,män,2016,130
23 Jämtlands län,35-44 år,uppgift om utbildningsnivå saknas,kvinnor,2016,104
23 Jämtlands län,45-54 år,förgymnasial utbildning kortare än 9 år,män,2016,110
