region,age,edu_level,sex,year,people
09 gotlands län,25-34 år,"gymnasial utbildning, högst 2 år",män,2017,200
09 gotlands län,25-34 år,"gymnasial utbildning, högst 2 år",kvinnor,2017,183
09 gotlands län,25-34 år,"gymnasial utbildning, 3 år",män,2017,1669
09 gotlands län,25-34 år,"gymnasial utbildning, 3 år",kvinnor,2017,1277
09 gotlands län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",män,2017,496
09 gotlands län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2017,492
09 gotlands län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",män,2017,407
09 gotlands län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2017,843
09 gotlands län,25-34 år,forskarutbildning,män,2017,5
09 gotlands län,25-34 år,forskarutbildning,kvinnor,2017,3
09 gotlands län,25-34 år,uppgift om utbildningsnivå saknas,män,2017,101
09 gotlands län,25-34 år,uppgift om utbildningsnivå saknas,kvinnor,2017,49
09 gotlands län,35-44 år,förgymnasial utbildning kortare än 9 år,män,2017,35
09 gotlands län,35-44 år,förgymnasial utbildning kortare än 9 år,kvinnor,2017,27
09 gotlands län,35-44 år,"förgymnasial utbildning, 9 (10) år",män,2017,366
09 gotlands län,35-44 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2017,214
09 gotlands län,35-44 år,"gymnasial utbildning, högst 2 år",män,2017,464
09 gotlands län,35-44 år,"gymnasial utbildning, högst 2 år",kvinnor,2017,325
09 gotlands län,35-44 år,"gymnasial utbildning, 3 år",män,2017,1177
09 gotlands län,35-44 år,"gymnasial utbildning, 3 år",kvinnor,2017,914
09 gotlands län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",män,2017,407
09 gotlands län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2017,384
09 gotlands län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",män,2017,644
09 gotlands län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2017,1179
09 gotlands län,35-44 år,forskarutbildning,män,2017,14
09 gotlands län,35-44 år,forskarutbildning,kvinnor,2017,18
09 gotlands län,35-44 år,uppgift om utbildningsnivå saknas,män,2017,67
09 gotlands län,35-44 år,uppgift om utbildningsnivå saknas,kvinnor,2017,48
09 gotlands län,45-54 år,förgymnasial utbildning kortare än 9 år,män,2017,38
09 gotlands län,45-54 år,förgymnasial utbildning kortare än 9 år,kvinnor,2017,42
09 gotlands län,45-54 år,"förgymnasial utbildning, 9 (10) år",män,2017,458
09 gotlands län,45-54 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2017,275
09 gotlands län,45-54 år,"gymnasial utbildning, högst 2 år",män,2017,1755
09 gotlands län,45-54 år,"gymnasial utbildning, högst 2 år",kvinnor,2017,1250
09 gotlands län,45-54 år,"gymnasial utbildning, 3 år",män,2017,509
09 gotlands län,45-54 år,"gymnasial utbildning, 3 år",kvinnor,2017,795
09 gotlands län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",män,2017,466
09 gotlands län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2017,580
09 gotlands län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",män,2017,572
09 gotlands län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2017,1053
09 gotlands län,45-54 år,forskarutbildning,män,2017,30
09 gotlands län,45-54 år,forskarutbildning,kvinnor,2017,13
09 gotlands län,45-54 år,uppgift om utbildningsnivå saknas,män,2017,33
09 gotlands län,45-54 år,uppgift om utbildningsnivå saknas,kvinnor,2017,20
09 gotlands län,55-64 år,förgymnasial utbildning kortare än 9 år,män,2017,151
09 gotlands län,55-64 år,förgymnasial utbildning kortare än 9 år,kvinnor,2017,83
09 gotlands län,55-64 år,"förgymnasial utbildning, 9 (10) år",män,2017,689
09 gotlands län,55-64 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2017,484
09 gotlands län,55-64 år,"gymnasial utbildning, högst 2 år",män,2017,1644
09 gotlands län,55-64 år,"gymnasial utbildning, högst 2 år",kvinnor,2017,1576
09 gotlands län,55-64 år,"gymnasial utbildning, 3 år",män,2017,457
09 gotlands län,55-64 år,"gymnasial utbildning, 3 år",kvinnor,2017,548
09 gotlands län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",män,2017,453
09 gotlands län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2017,576
09 gotlands län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",män,2017,474
09 gotlands län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2017,775
09 gotlands län,55-64 år,forskarutbildning,män,2017,36
09 gotlands län,55-64 år,forskarutbildning,kvinnor,2017,20
09 gotlands län,55-64 år,uppgift om utbildningsnivå saknas,män,2017,18
09 gotlands län,55-64 år,uppgift om utbildningsnivå saknas,kvinnor,2017,15
09 gotlands län,65-74 år,förgymnasial utbildning kortare än 9 år,män,2017,1040
09 gotlands län,65-74 år,förgymnasial utbildning kortare än 9 år,kvinnor,2017,661
09 gotlands län,65-74 år,"förgymnasial utbildning, 9 (10) år",män,2017,269
09 gotlands län,65-74 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2017,324
09 gotlands län,65-74 år,"gymnasial utbildning, högst 2 år",män,2017,1159
09 gotlands län,65-74 år,"gymnasial utbildning, högst 2 år",kvinnor,2017,1584
09 gotlands län,65-74 år,"gymnasial utbildning, 3 år",män,2017,584
09 gotlands län,65-74 år,"gymnasial utbildning, 3 år",kvinnor,2017,306
09 gotlands län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",män,2017,412
09 gotlands län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2017,526
09 gotlands län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",män,2017,660
09 gotlands län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2017,723
09 gotlands län,65-74 år,forskarutbildning,män,2017,36
09 gotlands län,65-74 år,forskarutbildning,kvinnor,2017,16
09 gotlands län,65-74 år,uppgift om utbildningsnivå saknas,män,2017,15
09 gotlands län,65-74 år,uppgift om utbildningsnivå saknas,kvinnor,2017,13
10 blekinge län,16-24 år,förgymnasial utbildning kortare än 9 år,män,2017,110
10 blekinge län,16-24 år,förgymnasial utbildning kortare än 9 år,kvinnor,2017,62
10 blekinge län,16-24 år,"förgymnasial utbildning, 9 (10) år",män,2017,3223
10 blekinge län,16-24 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2017,2674
10 blekinge län,16-24 år,"gymnasial utbildning, högst 2 år",män,2017,284
10 blekinge län,16-24 år,"gymnasial utbildning, högst 2 år",kvinnor,2017,226
10 blekinge län,16-24 år,"gymnasial utbildning, 3 år",män,2017,3503
10 blekinge län,16-24 år,"gymnasial utbildning, 3 år",kvinnor,2017,2788
10 blekinge län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",män,2017,1095
10 blekinge län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2017,809
10 blekinge län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",män,2017,276
10 blekinge län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2017,313
10 blekinge län,16-24 år,forskarutbildning,män,2017,0
10 blekinge län,16-24 år,forskarutbildning,kvinnor,2017,0
10 blekinge län,16-24 år,uppgift om utbildningsnivå saknas,män,2017,669
10 blekinge län,16-24 år,uppgift om utbildningsnivå saknas,kvinnor,2017,357
10 blekinge län,25-34 år,förgymnasial utbildning kortare än 9 år,män,2017,282
10 blekinge län,25-34 år,förgymnasial utbildning kortare än 9 år,kvinnor,2017,266
10 blekinge län,25-34 år,"förgymnasial utbildning, 9 (10) år",män,2017,906
10 blekinge län,25-34 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2017,546
10 blekinge län,25-34 år,"gymnasial utbildning, högst 2 år",män,2017,932
10 blekinge län,25-34 år,"gymnasial utbildning, högst 2 år",kvinnor,2017,704
10 blekinge län,25-34 år,"gymnasial utbildning, 3 år",män,2017,4356
10 blekinge län,25-34 år,"gymnasial utbildning, 3 år",kvinnor,2017,2913
10 blekinge län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",män,2017,1707
10 blekinge län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2017,1485
10 blekinge län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",män,2017,1690
10 blekinge län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2017,2560
10 blekinge län,25-34 år,forskarutbildning,män,2017,22
10 blekinge län,25-34 år,forskarutbildning,kvinnor,2017,14
10 blekinge län,25-34 år,uppgift om utbildningsnivå saknas,män,2017,347
10 blekinge län,25-34 år,uppgift om utbildningsnivå saknas,kvinnor,2017,236
10 blekinge län,35-44 år,förgymnasial utbildning kortare än 9 år,män,2017,278
10 blekinge län,35-44 år,förgymnasial utbildning kortare än 9 år,kvinnor,2017,316
10 blekinge län,35-44 år,"förgymnasial utbildning, 9 (10) år",män,2017,812
10 blekinge län,35-44 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2017,516
10 blekinge län,35-44 år,"gymnasial utbildning, högst 2 år",män,2017,1333
10 blekinge län,35-44 år,"gymnasial utbildning, högst 2 år",kvinnor,2017,818
10 blekinge län,35-44 år,"gymnasial utbildning, 3 år",män,2017,3048
10 blekinge län,35-44 år,"gymnasial utbildning, 3 år",kvinnor,2017,2252
10 blekinge län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",män,2017,1574
10 blekinge län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2017,1295
10 blekinge län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",män,2017,2042
10 blekinge län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2017,3477
10 blekinge län,35-44 år,forskarutbildning,män,2017,77
10 blekinge län,35-44 år,forskarutbildning,kvinnor,2017,54
10 blekinge län,35-44 år,uppgift om utbildningsnivå saknas,män,2017,206
10 blekinge län,35-44 år,uppgift om utbildningsnivå saknas,kvinnor,2017,114
10 blekinge län,45-54 år,förgymnasial utbildning kortare än 9 år,män,2017,185
10 blekinge län,45-54 år,förgymnasial utbildning kortare än 9 år,kvinnor,2017,222
10 blekinge län,45-54 år,"förgymnasial utbildning, 9 (10) år",män,2017,969
10 blekinge län,45-54 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2017,628
10 blekinge län,45-54 år,"gymnasial utbildning, högst 2 år",män,2017,4807
10 blekinge län,45-54 år,"gymnasial utbildning, högst 2 år",kvinnor,2017,3031
10 blekinge län,45-54 år,"gymnasial utbildning, 3 år",män,2017,1252
10 blekinge län,45-54 år,"gymnasial utbildning, 3 år",kvinnor,2017,1906
10 blekinge län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",män,2017,1772
10 blekinge län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2017,1822
10 blekinge län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",män,2017,1670
10 blekinge län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2017,2510
10 blekinge län,45-54 år,forskarutbildning,män,2017,77
10 blekinge län,45-54 år,forskarutbildning,kvinnor,2017,45
10 blekinge län,45-54 år,uppgift om utbildningsnivå saknas,män,2017,91
10 blekinge län,45-54 år,uppgift om utbildningsnivå saknas,kvinnor,2017,63
10 blekinge län,55-64 år,förgymnasial utbildning kortare än 9 år,män,2017,259
10 blekinge län,55-64 år,förgymnasial utbildning kortare än 9 år,kvinnor,2017,213
10 blekinge län,55-64 år,"förgymnasial utbildning, 9 (10) år",män,2017,1588
10 blekinge län,55-64 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2017,1134
10 blekinge län,55-64 år,"gymnasial utbildning, högst 2 år",män,2017,3976
10 blekinge län,55-64 år,"gymnasial utbildning, högst 2 år",kvinnor,2017,3488
10 blekinge län,55-64 år,"gymnasial utbildning, 3 år",män,2017,936
10 blekinge län,55-64 år,"gymnasial utbildning, 3 år",kvinnor,2017,1130
10 blekinge län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",män,2017,1237
10 blekinge län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2017,1486
10 blekinge län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",män,2017,1277
10 blekinge län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2017,1620
10 blekinge län,55-64 år,forskarutbildning,män,2017,68
10 blekinge län,55-64 år,forskarutbildning,kvinnor,2017,37
10 blekinge län,55-64 år,uppgift om utbildningsnivå saknas,män,2017,77
10 blekinge län,55-64 år,uppgift om utbildningsnivå saknas,kvinnor,2017,67
10 blekinge län,65-74 år,förgymnasial utbildning kortare än 9 år,män,2017,2525
10 blekinge län,65-74 år,förgymnasial utbildning kortare än 9 år,kvinnor,2017,2056
10 blekinge län,65-74 år,"förgymnasial utbildning, 9 (10) år",män,2017,679
10 blekinge län,65-74 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2017,875
10 blekinge län,65-74 år,"gymnasial utbildning, högst 2 år",män,2017,2507
10 blekinge län,65-74 år,"gymnasial utbildning, högst 2 år",kvinnor,2017,3792
10 blekinge län,65-74 år,"gymnasial utbildning, 3 år",män,2017,1470
10 blekinge län,65-74 år,"gymnasial utbildning, 3 år",kvinnor,2017,812
10 blekinge län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",män,2017,1164
10 blekinge län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2017,1208
10 blekinge län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",män,2017,1367
10 blekinge län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2017,1326
10 blekinge län,65-74 år,forskarutbildning,män,2017,52
10 blekinge län,65-74 år,forskarutbildning,kvinnor,2017,22
10 blekinge län,65-74 år,uppgift om utbildningsnivå saknas,män,2017,108
10 blekinge län,65-74 år,uppgift om utbildningsnivå saknas,kvinnor,2017,100
12 skåne län,16-24 år,förgymnasial utbildning kortare än 9 år,män,2017,860
12 skåne län,16-24 år,förgymnasial utbildning kortare än 9 år,kvinnor,2017,585
12 skåne län,16-24 år,"förgymnasial utbildning, 9 (10) år",män,2017,26902
12 skåne län,16-24 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2017,23409
12 skåne län,16-24 år,"gymnasial utbildning, högst 2 år",män,2017,2600
12 skåne län,16-24 år,"gymnasial utbildning, högst 2 år",kvinnor,2017,1972
12 skåne län,16-24 år,"gymnasial utbildning, 3 år",män,2017,26870
12 skåne län,16-24 år,"gymnasial utbildning, 3 år",kvinnor,2017,24425
12 skåne län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",män,2017,7593
12 skåne län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2017,10194
12 skåne län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",män,2017,2237
12 skåne län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2017,3766
12 skåne län,16-24 år,forskarutbildning,män,2017,0
12 skåne län,16-24 år,forskarutbildning,kvinnor,2017,0
12 skåne län,16-24 år,uppgift om utbildningsnivå saknas,män,2017,4967
12 skåne län,16-24 år,uppgift om utbildningsnivå saknas,kvinnor,2017,3683
12 skåne län,25-34 år,förgymnasial utbildning kortare än 9 år,män,2017,2500
12 skåne län,25-34 år,förgymnasial utbildning kortare än 9 år,kvinnor,2017,2286
12 skåne län,25-34 år,"förgymnasial utbildning, 9 (10) år",män,2017,9152
12 skåne län,25-34 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2017,5837
12 skåne län,25-34 år,"gymnasial utbildning, högst 2 år",män,2017,7934
12 skåne län,25-34 år,"gymnasial utbildning, högst 2 år",kvinnor,2017,6322
12 skåne län,25-34 år,"gymnasial utbildning, 3 år",män,2017,33130
12 skåne län,25-34 år,"gymnasial utbildning, 3 år",kvinnor,2017,25154
12 skåne län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",män,2017,15752
12 skåne län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2017,16066
12 skåne län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",män,2017,20555
12 skåne län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2017,32531
12 skåne län,25-34 år,forskarutbildning,män,2017,572
12 skåne län,25-34 år,forskarutbildning,kvinnor,2017,433
12 skåne län,25-34 år,uppgift om utbildningsnivå saknas,män,2017,4565
12 skåne län,25-34 år,uppgift om utbildningsnivå saknas,kvinnor,2017,3679
12 skåne län,35-44 år,förgymnasial utbildning kortare än 9 år,män,2017,2759
12 skåne län,35-44 år,förgymnasial utbildning kortare än 9 år,kvinnor,2017,3001
12 skåne län,35-44 år,"förgymnasial utbildning, 9 (10) år",män,2017,7352
12 skåne län,35-44 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2017,4595
12 skåne län,35-44 år,"gymnasial utbildning, högst 2 år",män,2017,12199
12 skåne län,35-44 år,"gymnasial utbildning, högst 2 år",kvinnor,2017,8318
12 skåne län,35-44 år,"gymnasial utbildning, 3 år",män,2017,23955
12 skåne län,35-44 år,"gymnasial utbildning, 3 år",kvinnor,2017,19533
12 skåne län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",män,2017,12666
12 skåne län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2017,11411
12 skåne län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",män,2017,23953
12 skåne län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2017,35126
12 skåne län,35-44 år,forskarutbildning,män,2017,1758
12 skåne län,35-44 år,forskarutbildning,kvinnor,2017,1528
12 skåne län,35-44 år,uppgift om utbildningsnivå saknas,män,2017,3645
12 skåne län,35-44 år,uppgift om utbildningsnivå saknas,kvinnor,2017,1940
12 skåne län,45-54 år,förgymnasial utbildning kortare än 9 år,män,2017,2150
12 skåne län,45-54 år,förgymnasial utbildning kortare än 9 år,kvinnor,2017,3186
12 skåne län,45-54 år,"förgymnasial utbildning, 9 (10) år",män,2017,9093
12 skåne län,45-54 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2017,5508
12 skåne län,45-54 år,"gymnasial utbildning, högst 2 år",män,2017,31218
12 skåne län,45-54 år,"gymnasial utbildning, högst 2 år",kvinnor,2017,21731
12 skåne län,45-54 år,"gymnasial utbildning, 3 år",män,2017,11854
12 skåne län,45-54 år,"gymnasial utbildning, 3 år",kvinnor,2017,16320
12 skåne län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",män,2017,14414
12 skåne län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2017,13959
12 skåne län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",män,2017,16389
12 skåne län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2017,23938
12 skåne län,45-54 år,forskarutbildning,män,2017,2034
12 skåne län,45-54 år,forskarutbildning,kvinnor,2017,1354
12 skåne län,45-54 år,uppgift om utbildningsnivå saknas,män,2017,1787
12 skåne län,45-54 år,uppgift om utbildningsnivå saknas,kvinnor,2017,971
12 skåne län,55-64 år,förgymnasial utbildning kortare än 9 år,män,2017,2944
12 skåne län,55-64 år,förgymnasial utbildning kortare än 9 år,kvinnor,2017,3318
12 skåne län,55-64 år,"förgymnasial utbildning, 9 (10) år",män,2017,12392
12 skåne län,55-64 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2017,8015
12 skåne län,55-64 år,"gymnasial utbildning, högst 2 år",män,2017,24421
12 skåne län,55-64 år,"gymnasial utbildning, högst 2 år",kvinnor,2017,23955
12 skåne län,55-64 år,"gymnasial utbildning, 3 år",män,2017,9514
12 skåne län,55-64 år,"gymnasial utbildning, 3 år",kvinnor,2017,9784
12 skåne län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",män,2017,10387
12 skåne län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2017,12170
12 skåne län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",män,2017,11910
12 skåne län,55-64 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2017,15411
12 skåne län,55-64 år,forskarutbildning,män,2017,1517
12 skåne län,55-64 år,forskarutbildning,kvinnor,2017,907
12 skåne län,55-64 år,uppgift om utbildningsnivå saknas,män,2017,923
12 skåne län,55-64 år,uppgift om utbildningsnivå saknas,kvinnor,2017,694
12 skåne län,65-74 år,förgymnasial utbildning kortare än 9 år,män,2017,12796
12 skåne län,65-74 år,förgymnasial utbildning kortare än 9 år,kvinnor,2017,9891
12 skåne län,65-74 år,"förgymnasial utbildning, 9 (10) år",män,2017,7133
12 skåne län,65-74 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2017,7702
12 skåne län,65-74 år,"gymnasial utbildning, högst 2 år",män,2017,16959
12 skåne län,65-74 år,"gymnasial utbildning, högst 2 år",kvinnor,2017,24513
12 skåne län,65-74 år,"gymnasial utbildning, 3 år",män,2017,11566
12 skåne län,65-74 år,"gymnasial utbildning, 3 år",kvinnor,2017,7079
12 skåne län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",män,2017,8020
12 skåne län,65-74 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2017,9682
12 skåne län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",män,2017,11669
12 skåne län,65-74 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2017,13413
12 skåne län,65-74 år,forskarutbildning,män,2017,1577
12 skåne län,65-74 år,forskarutbildning,kvinnor,2017,686
12 skåne län,65-74 år,uppgift om utbildningsnivå saknas,män,2017,902
12 skåne län,65-74 år,uppgift om utbildningsnivå saknas,kvinnor,2017,1016
13 hallands län,16-24 år,förgymnasial utbildning kortare än 9 år,män,2017,124
13 hallands län,16-24 år,förgymnasial utbildning kortare än 9 år,kvinnor,2017,70
13 hallands län,16-24 år,"förgymnasial utbildning, 9 (10) år",män,2017,6555
13 hallands län,16-24 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2017,5663
13 hallands län,16-24 år,"gymnasial utbildning, högst 2 år",män,2017,545
13 hallands län,16-24 år,"gymnasial utbildning, högst 2 år",kvinnor,2017,425
13 hallands län,16-24 år,"gymnasial utbildning, 3 år",män,2017,7636
13 hallands län,16-24 år,"gymnasial utbildning, 3 år",kvinnor,2017,6509
13 hallands län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",män,2017,1283
13 hallands län,16-24 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2017,1631
13 hallands län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",män,2017,242
13 hallands län,16-24 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2017,506
13 hallands län,16-24 år,forskarutbildning,män,2017,0
13 hallands län,16-24 år,forskarutbildning,kvinnor,2017,0
13 hallands län,16-24 år,uppgift om utbildningsnivå saknas,män,2017,953
13 hallands län,16-24 år,uppgift om utbildningsnivå saknas,kvinnor,2017,594
13 hallands län,25-34 år,förgymnasial utbildning kortare än 9 år,män,2017,361
13 hallands län,25-34 år,förgymnasial utbildning kortare än 9 år,kvinnor,2017,312
13 hallands län,25-34 år,"förgymnasial utbildning, 9 (10) år",män,2017,1732
13 hallands län,25-34 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2017,969
13 hallands län,25-34 år,"gymnasial utbildning, högst 2 år",män,2017,1592
13 hallands län,25-34 år,"gymnasial utbildning, högst 2 år",kvinnor,2017,1160
13 hallands län,25-34 år,"gymnasial utbildning, 3 år",män,2017,9231
13 hallands län,25-34 år,"gymnasial utbildning, 3 år",kvinnor,2017,6585
13 hallands län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",män,2017,3197
13 hallands län,25-34 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2017,3283
13 hallands län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",män,2017,2995
13 hallands län,25-34 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2017,5881
13 hallands län,25-34 år,forskarutbildning,män,2017,41
13 hallands län,25-34 år,forskarutbildning,kvinnor,2017,26
13 hallands län,25-34 år,uppgift om utbildningsnivå saknas,män,2017,635
13 hallands län,25-34 år,uppgift om utbildningsnivå saknas,kvinnor,2017,407
13 hallands län,35-44 år,förgymnasial utbildning kortare än 9 år,män,2017,435
13 hallands län,35-44 år,förgymnasial utbildning kortare än 9 år,kvinnor,2017,484
13 hallands län,35-44 år,"förgymnasial utbildning, 9 (10) år",män,2017,1653
13 hallands län,35-44 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2017,929
13 hallands län,35-44 år,"gymnasial utbildning, högst 2 år",män,2017,2809
13 hallands län,35-44 år,"gymnasial utbildning, högst 2 år",kvinnor,2017,1831
13 hallands län,35-44 år,"gymnasial utbildning, 3 år",män,2017,6513
13 hallands län,35-44 år,"gymnasial utbildning, 3 år",kvinnor,2017,5131
13 hallands län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",män,2017,2667
13 hallands län,35-44 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2017,2744
13 hallands län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",män,2017,4577
13 hallands län,35-44 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2017,7775
13 hallands län,35-44 år,forskarutbildning,män,2017,178
13 hallands län,35-44 år,forskarutbildning,kvinnor,2017,167
13 hallands län,35-44 år,uppgift om utbildningsnivå saknas,män,2017,391
13 hallands län,35-44 år,uppgift om utbildningsnivå saknas,kvinnor,2017,217
13 hallands län,45-54 år,förgymnasial utbildning kortare än 9 år,män,2017,337
13 hallands län,45-54 år,förgymnasial utbildning kortare än 9 år,kvinnor,2017,526
13 hallands län,45-54 år,"förgymnasial utbildning, 9 (10) år",män,2017,2291
13 hallands län,45-54 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2017,1200
13 hallands län,45-54 år,"gymnasial utbildning, högst 2 år",män,2017,8742
13 hallands län,45-54 år,"gymnasial utbildning, högst 2 år",kvinnor,2017,5817
13 hallands län,45-54 år,"gymnasial utbildning, 3 år",män,2017,3108
13 hallands län,45-54 år,"gymnasial utbildning, 3 år",kvinnor,2017,4518
13 hallands län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",män,2017,3641
13 hallands län,45-54 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2017,3823
13 hallands län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",män,2017,3734
13 hallands län,45-54 år,"eftergymnasial utbildning, 3 år eller mer",kvinnor,2017,5657
13 hallands län,45-54 år,forskarutbildning,män,2017,261
13 hallands län,45-54 år,forskarutbildning,kvinnor,2017,180
13 hallands län,45-54 år,uppgift om utbildningsnivå saknas,män,2017,215
13 hallands län,45-54 år,uppgift om utbildningsnivå saknas,kvinnor,2017,129
13 hallands län,55-64 år,förgymnasial utbildning kortare än 9 år,män,2017,772
13 hallands län,55-64 år,förgymnasial utbildning kortare än 9 år,kvinnor,2017,643
13 hallands län,55-64 år,"förgymnasial utbildning, 9 (10) år",män,2017,3451
13 hallands län,55-64 år,"förgymnasial utbildning, 9 (10) år",kvinnor,2017,2042
13 hallands län,55-64 år,"gymnasial utbildning, högst 2 år",män,2017,6893
13 hallands län,55-64 år,"gymnasial utbildning, högst 2 år",kvinnor,2017,6836
13 hallands län,55-64 år,"gymnasial utbildning, 3 år",män,2017,2135
13 hallands län,55-64 år,"gymnasial utbildning, 3 år",kvinnor,2017,2609
13 hallands län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",män,2017,2806
13 hallands län,55-64 år,"eftergymnasial utbildning, mindre än 3 år",kvinnor,2017,3297
